tool net total_wl #pins #vias li1_wl met1_wl met2_wl met3_wl met4_wl met5_wl 
grt: N0115 0 2 1 0 1 0 1 0 1 0 1 0 1 0
drt: N0115 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0116 13.8 2 2 0 2 13.8 2 0 2 0 2 0 2 0
drt: N0116 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0117 0 2 1 0 1 0 1 0 1 0 1 0 1 0
drt: N0117 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0118 13.8 2 2 0 2 13.8 2 0 2 0 2 0 2 0
drt: N0118 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0119 0 2 1 0 1 0 1 0 1 0 1 0 1 0
drt: N0119 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0120 0 2 1 0 1 0 1 0 1 0 1 0 1 0
drt: N0120 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0121 13.8 2 2 0 2 13.8 2 0 2 0 2 0 2 0
drt: N0121 3.44 2 2 0 2 3.44 2 0 2 0 2 0 2 0
grt: N0122 27.6 2 4 0 4 13.8 4 13.8 4 0 4 0 4 0
drt: N0122 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0123 13.8 2 4 0 4 0 4 13.8 4 0 4 0 4 0
drt: N0123 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0124 0 2 1 0 1 0 1 0 1 0 1 0 1 0
drt: N0124 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0125 13.8 2 2 0 2 13.8 2 0 2 0 2 0 2 0
drt: N0125 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0126 13.8 2 2 0 2 13.8 2 0 2 0 2 0 2 0
drt: N0126 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0127 0 2 1 0 1 0 1 0 1 0 1 0 1 0
drt: N0127 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
grt: N0128 0 2 1 0 1 0 1 0 1 0 1 0 1 0
drt: N0128 2.64 2 2 0 2 2.64 2 0 2 0 2 0 2 0
